stop_frisk_id,stop_frisk_date,stop_frisk_time,year2,month2,day2,stop_was_initiated,record_status_code,issuing_officer_rank,issuing_officer_command_code,supervising_officer_rank,supervising_officer_command_code,supervising_action_corresponding_activity_log_entry_reviewed,location_in_out_code,jurisdiction_code,jurisdiction_description,observed_duration_minutes,suspected_crime_description,stop_duration_minutes,officer_explained_stop_flag,officer_not_explained_stop_description,other_person_stopped_flag,suspect_arrested_flag,suspect_arrest_offense,summons_issued_flag,summons_offense_description,officer_in_uniform_flag,id_card_identifies_officer_flag,shield_identifies_officer_flag,verbal_identifies_officer_flag,frisked_flag,searched_flag,other_contraband_flag,firearm_flag,knife_cutter_flag,other_weapon_flag,weapon_found_flag,physical_force_cew_flag,physical_force_draw_point_firearm_flag,physical_force_handcuff_suspect_flag,physical_force_oc_spray_used_flag,physical_force_other_flag,physical_force_restraint_used_flag,physical_force_verbal_instruction_flag,physical_force_weapon_impact_flag,backround_circumstances_violent_crime_flag,backround_circumstances_suspect_known_to_carry_weapon_flag,suspects_actions_casing_flag,suspects_actions_concealed_possession_weapon_flag,suspects_actions_decription_flag,suspects_actions_drug_transactions_flag,suspects_actions_identify_crime_pattern_flag,suspects_actions_lookout_flag,suspects_actions_other_flag,suspects_actions_proximity_to_scene_flag,search_basis_admission_flag,search_basis_consent_flag,search_basis_hard_object_flag,search_basis_incidental_to_arrest_flag,search_basis_other_flag,search_basis_outline_flag,demeanor_code,demeanor_of_person_stopped,suspect_reported_age,suspect_sex,suspect_race_description,suspect_height,suspect_weight,suspect_body_build_type,suspect_eye_color,suspect_hair_color,suspect_other_description,stop_location_precinct,stop_location_sector_code,stop_location_apartment,stop_location_full_address,stop_location_premises_name,stop_location_street_name,stop_location_x,stop_location_y,stop_location_zip_code,stop_location_patrol_boro_name,stop_location_boro_name,stop_id_anony,ask_for_consent_flg,consent_given_flg,stop_id
NA,2019-08-05,1899-12-31 17:05:00,2019,August,Monday,Based on Self Initiated,APP,POM,42,SGT,42,NA,O,P,PSB,1,OTHER,1,Y,(null),N,Y,CPW,N,(null),N,(null),(null),V,Y,Y,Y,Y,(null),(null),Y,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),DE,"ANGRY, CONFRONTATIONAL",26,MALE,BLACK,5.11,200,HEA,BRO,BLK,"BLUE T-SHIRT, BLUE SWEATPANTS, WHITE SNEAKERS",42,D,(null),830 EAST 163 STREET,NA,EAST 163 STREET,1011616,238851,(null),PBBX,BRONX,4253,N,N,NA
2017046010269,2017-11-30,1899-12-31 03:09:00,2017,November,Thursday,Based on Radio Run,APP,POM,046,SGT,046,Y,(null),P,PSB,1,ROBBERY,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,ROBBERY,15,MALE,BLACK HISPANIC,NA,(null),(nu,BRO,BLK,(null),46,D,(null),BRANDT PLACE && UNIVERSITY AVENUE,(null),BRANDT PLACE,1006822,248357,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2020-01-12,1899-12-31 17:05:00,2020,January,Sunday,Based on Radio Run,APP,POF,44,SGT,44,NA,I,P,PSB,1,CPW,19,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),SB,UPSET,NA,MALE,BLACK,6,175,THN,BRO,BLK,UNKNOWN,44,C,(null),183 MCCLELLAN ST,NA,MCCLELLAN ST,1006956,242710,10456,PBBX,BRONX,NA,N,N,290
NA,2019-03-08,1899-12-31 12:42:00,2019,March,Friday,Based on C/W on Scene,APP,POM,867,SGT,867,NA,I,P,PSB,1,CPW,3,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,AGGITATED,18,MALE,BLACK,5.11,150,THN,BRO,BLK,RED JACKET BLACK JEANS,106,C,(null),105-02 ROCKAWAY BOULEVARD,NA,ROCKAWAY BOULEVARD,1030225,186654,(null),PBQS,QUEENS,11407,N,N,NA
2017067010012,2017-01-22,1899-12-31 11:12:00,2017,January,Sunday,Based on Radio Run,APP,POM,067,POM,067,Y,(null),P,PSB,3,CRIMINAL TRESPASS,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,17,MALE,WHITE,5.11,140,THN,BRO,BLK,(null),67,C,(null),1030 WINTHROP STREET,(null),WINTHROP STREET,1004946,179918,(null),PBBS,BROOKLYN,NA,NA,NA,NA
NA,2019-10-19,1899-12-31 18:02:00,2019,October,Saturday,Based on Radio Run,APP,POM,44,SGT,44,NA,O,P,PSB,0,ROBBERY,12,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,IRRATE,(null),MALE,BLACK,NA,NA,THN,BRO,BLK,(null),46,D,(null),JESUP AVENUE && FEATHERBED LANE,NA,JESUP AVENUE,1006888,247596,(null),PBBX,BRONX,5137,N,N,NA
NA,2021-05-26,18:35:00,2021,May,Wednesday,Based on Radio Run,APP,POM,005,(null),(null),(null),I,(null),(null),1,PETIT LARCENY,10,N,ARREST,N,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),DE,AGGRAVATED AGITATED,44,MALE,BLACK HISPANIC,6.0,180,MED,BRO,BLD,DARK COLOR TSHIRT BEARD BLACK SHORTS MULTICOLOR SNEAKERS,005,C,(null),280 MULBERRY ST,NA,MULBERRY ST,985611,203182,NA,PBMS,MANHATTAN,NA,Y,N,2967
NA,2019-12-07,1899-12-31 00:00:00,2019,December,Saturday,Based on Radio Run,APP,LT,863,CPT,863,NA,S,T,Transit,1,MENACING,10,Y,(null),N,N,(null),N,(null),N,(null),(null),V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,UPSET,48,MALE,BLACK HISPANIC,5.11,230,U,BRO,BLD,"GREY HOODIE, BLUE JEANS, TOOL BELT",13,B,(null),UNION SQUARE WEST && EAST 14 STREET,NA,UNION SQUARE WEST,986553,207131,(null),PBMS,MANHATTAN,992,N,N,NA
2017071010042,2017-03-16,1899-12-31 20:55:00,2017,March,Thursday,Based on Radio Run,APP,POM,071,SGT,071,Y,I,P,PSB,1,CPW,8,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CPW,20,MALE,BLACK,5.11,165,THN,BRO,BLK,BLACK,71,D,(null),810 MIDWOOD STREET,(null),MIDWOOD STREET,1002703,180175,(null),PBBS,BROOKLYN,NA,NA,NA,NA
4231,2018-05-14,1899-12-31 17:25:00,2018,May,Monday,Based on C/W on Scene,APP,POF,44,SGT,44,Y,I,P,PSB,0,ROBBERY,15,Y,(null),Y,Y,ROBBERY,N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,NORMAL,21,MALE,WHITE HISPANIC,5.8,180,THN,BRO,BRO,(null),44,E,47,1405 WALTON AVENUE,(null),WALTON AVENUE,1007550,245244,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2019-07-22,1899-12-31 22:40:00,2019,July,Monday,Based on Self Initiated,APP,POM,44,SGT,44,NA,O,P,PSB,1,ROBBERY,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),Y,Y,(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),DE,NERVOUS AGGRESSIVE,17,MALE,WHITE HISPANIC,5.5,120,THN,BRO,BLK,(null),44,E,(null),EAST 170 STREET && TELLER AVENUE,NA,EAST 170 STREET,1009255,244278,(null),PBBX,BRONX,4733,N,N,NA
2017112010007,2017-01-24,1899-12-31 15:25:00,2017,January,Tuesday,Based on Radio Run,APP,POM,112,SGT,112,Y,I,P,PSB,0,BURGLARY,14,Y,(null),N,N,(null),N,(null),N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,25,MALE,WHITE,5.9,150,THN,BRO,BRO,N/A,112,F,1F,66-07 99 STREET,(null),99 STREET,1024485,204614,(null),PBQN,QUEENS,NA,NA,NA,NA
NA,2021-01-04,12:05:00,2021,January,Monday,Based on Self Initiated,APP,POM,019,SGT,019,Y,O,P,PSB,1,PETIT LARCENY,6,Y,(null),N,Y,PETIT LARCENY,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,NORMAL,41,MALE,WHITE,5.11,170,THN,BLU,BRO,NONE,019,D,(null),1709 3 AVE,NA,3 AVE,998300,225248,NA,PBMN,MANHATTAN,NA,N,N,134
NA,2021-06-07,19:37:00,2021,June,Monday,Based on Radio Run,APP,POM,104,(null),(null),(null),(null),P,PSB,1,CPW,24,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),Y,(null),(null),(null),(null),DE,AGITATED,67,MALE,WHITE,5.9,210,HEA,BRO,GRY,DARK GRAY SHIRT BLACK PANTS,104,A,(null),74 ST && COOPER AVE,NA,74 ST,1018617,196580,NA,PBQN,QUEENS,NA,Y,Y,3184
NA,2019-05-24,1899-12-31 07:43:00,2019,May,Friday,Based on Radio Run,APP,POF,33,SGT,33,NA,O,P,PSB,0,PETIT LARCENY,12,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,NERVOUS,25,MALE,BLACK,5.6,NA,THN,BRO,BLK,(null),33,C,(null),WEST 169 STREET && AUDUBON AVENUE,NA,WEST 169 STREET,1001425,245714,(null),PBMN,MANHATTAN,3414,Y,Y,NA
NA,2020-03-22,1899-12-31 17:25:00,2020,March,Sunday,Based on Radio Run,APP,POM,61,SGT,61,NA,O,(null),(null),1,ROBBERY,20,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,NORMAL,17,MALE,WHITE HISPANIC,6.2,130,THN,BLK,BRO,GRAY SWEAT PANTS BLUE HOODIE,61,C,(null),2975 AVENUE W,NA,AVENUE W,1001189,156573,11229,PBBS,BROOKLYN,NA,N,N,2823
NA,2020-06-11,1899-12-31 17:06:00,2020,June,Thursday,Based on Radio Run,APP,POM,120,SGT,120,NA,I,(null),(null),0,BURGLARY,2,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,NA,45,MALE,WHITE HISPANIC,5.1,150,U,BRO,XXX,SPAWN (ARM),120,A,(null),62C RECTOR ST,NA,RECTOR ST,948655,170774,10310,PBSI,STATEN ISLAND,NA,N,N,5514
NA,2020-11-21,1899-12-31 23:47:00,2020,November,Saturday,Based on Radio Run,APP,POM,112,SGT,112,NA,O,P,PSB,0,CPW,7,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(,(null),(null),(null),(null),(null),(null),CM,CALM,24,MALE,BLACK HISPANIC,5.8,165,THN,BRO,BLK,RED JACKET BLACK PANTS BLACK,112,C,(null),63 RD && 99 ST,NA,63 RD,1023868,206183,11374,PBQN,QUEENS,NA,N,N,8549
1918,2018-03-04,1899-12-31 23:10:00,2018,March,Sunday,Based on Self Initiated,APP,POM,104,SGT,104,Y,(null),(null),(null),1,OTHER,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),N/A,N/A,40,MALE,WHITE,5.1100000000000003,155,THN,BRO,BRO,(null),104,M,(null),COOPER AVENUE && 75 STREET,(null),COOPER AVENUE,1018865,196713,(null),PBQN,QUEENS,NA,NA,NA,NA
NA,2019-10-30,1899-12-31 21:00:00,2019,October,Wednesday,Based on C/W on Scene,APP,POM,318,LT,26,NA,O,P,PSB,2055,ROBBERY,10,Y,(null),N,N,(null),N,(null),N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),DE,CALM,18,MALE,BLACK,6.2,150,MED,BRO,BLK,(null),26,C,(null),1345 AMSTERDAM AVENUE,NA,AMSTERDAM AVENUE,996425,235734,(null),PBMN,MANHATTAN,2775,(,Y,NA
NA,2021-11-30,23:18:00,2021,November,Tuesday,Based on Self Initiated,APP,SGT,044,LT,044,N,(null),(null),(null),2,CPW,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,(null),MALE,BLACK HISPANIC,6.0,180,THN,BRO,BLK,(null),044,E,(null),8 E MOUNT EDEN AVE,NA,E MOUNT EDEN AVE,1007897,246832,NA,PBBX,BRONX,NA,N,N,8005
NA,2020-07-17,1899-12-31 22:59:00,2020,July,Friday,Based on Self Initiated,APP,POM,121,LT,121,NA,O,P,PSB,1,CPW,32,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),(null),Y,(null),SB,COMPLIANT,20,MALE,BLACK,5.7,160,THN,BRO,BLK,CAR FITS DESCRIPTION FOR BEIN,121,A,(null),RICHMOND TER && WRIGHT AVE,NA,RICHMOND TER,942752,171459,10303,PBSI,STATEN ISLAND,NA,N,N,6199
NA,2021-05-13,21:25:00,2021,May,Thursday,Based on Self Initiated,APP,DTS,075,(null),(null),(null),(null),(null),(null),1,CPW,8,Y,(null),N,Y,CPW,N,(null),Y,(null),(null),(null),Y,N,N,Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,21,FEMALE,BLACK,6.1,158,THN,BRO,BLK,(null),075,B,(null),NEW LOTS AVE && BRADFORD ST,NA,NEW LOTS AVE,1014827,180952,NA,PBBN,BROOKLYN,NA,N,N,3033
NA,2021-03-11,19:40:00,2021,March,Thursday,Based on Self Initiated,APP,POM,318,SGT,318,Y,O,(null),(null),0,CPW,10,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),DE,NORMAL,14,MALE,BLACK,5.8,155,MED,BRO,BLK,UNK,030,B,(null),94 HAMILTON PL,NA,HAMILTON PL,997965,239238,NA,PBMN,MANHATTAN,NA,N,N,1656
NA,2021-04-30,20:00:00,2021,April,Friday,Based on C/W on Scene,APP,POM,017,(null),(null),(null),O,P,PSB,1,ROBBERY,45,Y,(null),N,Y,ROBBERY,N,(null),Y,(null),(null),(null),Y,Y,N,(null),Y,(null),Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),DE,CALM,20,MALE,BLACK,6.2,210,MED,BLK,BLK,BLACK SWEATSHIRT,017,B,(null),639 3 AVE,NA,3 AVE,991264,212567,NA,PBMS,MANHATTAN,NA,Y,Y,2835
NA,2019-02-07,1899-12-31 21:01:00,2019,February,Thursday,Based on Self Initiated,APP,POM,806,SGT,806,NA,I,H,Housing,1,CRIMINAL TRESPASS,5,Y,(null),N,N,(null),N,(null),N,(null),S,(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),DE,COMPLIANT,16,MALE,BLACK,5.7,150,THN,BRO,BLK,NA,32,A,(null),217 WEST 127 STREET,NA,WEST 127 STREET,998612,234605,(null),PBMN,MANHATTAN,3107,N,N,NA
NA,2019-06-01,1899-12-31 21:17:00,2019,June,Saturday,Based on Radio Run,APP,POM,13,LT,13,NA,O,(null),(null),1,PETIT LARCENY,8,Y,(null),Y,N,(null),N,(null),N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,31,MALE,WHITE HISPANIC,5.3,115,THN,BRO,BLK,RED HOODIE,13,A,(null),279 1 AVENUE,NA,1 AVENUE,989338,206166,(null),PBMS,MANHATTAN,901,N,N,NA
NA,2021-01-12,21:08:00,2021,January,Tuesday,Based on Self Initiated,APP,POM,806,SGT,806,Y,I,H,Housing,5,CRIMINAL TRESPASS,11,Y,(null),Y,Y,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,N,(null),Y,(null),(null),(null),N,Y,Y,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),DE,NERVOUS,39,MALE,BLACK HISPANIC,5.4,125,THN,BRO,BRO,SCAR ON RIGHT SIDE OF NECK.,026,C,2 ND FL,3250 BROADWAY,NA,BROADWAY,996244,236920,NA,PBMN,MANHATTAN,NA,N,N,201
1784,2018-03-01,1899-12-31 05:03:00,2018,March,Thursday,Based on Self Initiated,APP,POM,19,SGT,19,Y,O,P,PSB,2,CRIMINAL TRESPASS,5,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NERVOUS,24,MALE,WHITE,6.5,210,MED,BLK,BLK,(null),19,F,(null),153 EAST 67 STREET,(null),EAST 67 STREET,994244,218713,(null),PBMN,MANHATTAN,NA,NA,NA,NA
2017048010040,2017-02-27,1899-12-31 10:50:00,2017,February,Monday,Based on Radio Run,APP,POM,048,SGT,048,Y,O,P,PSB,1,CPW,3,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,NORMAL,20,MALE,WHITE HISPANIC,5.8,175,MED,BRO,XXX,(null),48,B,(null),2144 PROSPECT AVENUE,(null),PROSPECT AVENUE,1015890,248361,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2020-05-23,1899-12-31 03:41:00,2020,May,Saturday,Based on Radio Run,APP,POF,23,SGT,23,NA,O,P,PSB,1,ASSAULT,18,Y,(null),N,Y,ASSAULT,N,(null),Y,(null),(null),(null),N,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),CM,CALM,58,MALE,BLACK,5.11,250,HEA,BRO,BLD,GRAY BACKWARDS HOODIE GRAY SW,23,C,(null),22 E 107 ST,NA,E 107 ST,998109,228773,10029,PBMN,MANHATTAN,NA,N,N,4869
NA,2020-05-21,1899-12-31 15:30:00,2020,May,Thursday,Based on Radio Run,APP,POM,5,SGT,5,NA,O,P,PSB,1,CPW,11,N,LAWFUL,N,Y,CPW,N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),Y,Y,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),WE,CALM,44,MALE,BLACK,5.6,160,MED,BRO,BLK,WHITE HEADPHONES BLACK JACKET,5,A,(null),BAYARD ST && BAXTER ST,NA,BAYARD ST,984212,200207,10013,PBMS,MANHATTAN,NA,N,N,4777
NA,2019-02-15,1899-12-31 02:18:00,2019,February,Friday,Based on Self Initiated,APP,POM,122,SGT,122,NA,O,P,PSB,1,PETIT LARCENY,5,Y,(null),Y,N,(null),N,(null),N,(null),S,V,N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CALM,20,MALE,BLACK,6.6,180,THN,BRO,BLK,NONE,122,A,(null),590 BARLOW AVENUE,NA,BARLOW AVENUE,937715,142318,(null),PBSI,STATEN ISLAND,13204,N,N,NA
2017060010003,2017-01-17,1899-12-31 21:45:00,2017,January,Tuesday,Based on Radio Run,APP,POM,060,SGT,060,Y,I,A,Other,1,CPW,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),Y,Y,(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CM,CPW,20,MALE,BLACK,6,150,THN,BRO,BLK,(null),60,D,LOBBY,2929 WEST 31 STREET,(null),WEST 31 STREET,984993,148522,(null),PBBS,BROOKLYN,NA,NA,NA,NA
2017019010046,2017-04-14,1899-12-31 03:20:00,2017,April,Friday,Based on Radio Run,APP,POM,019,SGT,019,Y,O,P,PSB,2,BURGLARY,25,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,Y,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),Y,(null),(null),(null),Y,Y,(null),(null),(null),DE,CALM,19,MALE,WHITE HISPANIC,5.3,125,THN,BRO,BLK,(null),19,J,(null),1631 YORK AVENUE,(null),YORK AVENUE,998872,221937,(null),PBMN,MANHATTAN,NA,NA,NA,NA
NA,2021-01-06,20:35:00,2021,January,Wednesday,Based on Self Initiated,APP,POM,048,SGT,048,Y,(null),P,PSB,2,CPW,2,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),CM,NA,(null),MALE,BLACK,(null),(null),MED,BRO,BLK,(null),048,B,(null),2258 WEBSTER AVE,NA,WEBSTER AVE,1013092,251033,NA,PBBX,BRONX,NA,N,N,213
10125,2018-11-27,1899-12-31 08:40:00,2018,November,Tuesday,Based on Radio Run,APP,POM,46,SGT,46,N,I,P,PSB,1,CRIMINAL POSSESSION OF MARIHUANA,10,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),N,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),DE,CLAM,15,MALE,BLACK HISPANIC,6.2,160,MED,BRO,BLK,(null),46,E,6,1660 ANDREWS AVENUE,(null),ANDREWS AVENUE,1006645,248470,(null),PBBX,BRONX,NA,NA,NA,NA
NA,2021-10-10,00:27:00,2021,October,Sunday,Based on Radio Run,APP,POM,052,SGT,052,N,(null),(null),(null),2,CPW,1,Y,(null),Y,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),Y,(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,AGITATED,18,MALE,BLACK,6.0,160,THN,BRO,XXX,(null),052,A,(null),DEVOE TERRACE && WEST  190 STREET,NA,DEVOE TERRACE,1010774,254706,NA,PBBX,BRONX,NA,N,(null),6221
NA,2020-04-05,1899-12-31 04:58:00,2020,April,Sunday,Based on C/W on Scene,APP,POF,62,SGT,62,NA,(null),(null),(null),1,BURGLARY,10,Y,(null),Y,N,(null),N,(null),N,(null),S,V,Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),(null),(null),(null),Y,(,(null),(null),(null),(null),(null),(null),SA,ANNOYED,12,MALE,WHITE HISPANIC,5.5,150,MED,BRO,BLK,(null),62,C,BSMT,37 BAY 26 ST,NA,BAY 26 ST,984926,158888,11214,PBBS,BROOKLYN,NA,N,N,3254
2017067010192,2017-10-06,1899-12-31 00:01:00,2017,October,Friday,Based on C/W on Scene,APP,POM,067,SGT,067,Y,(null),P,PSB,1,ASSAULT,5,Y,(null),Y,N,(null),N,(null),N,(null),S,(null),Y,N,N,(null),(null),(null),N,(null),(null),Y,(null),(null),(null),(null),(null),Y,(null),(null),(null),Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),DE,CALM,16,MALE,BLACK,5.9,150,MED,BRO,BLK,(null),67,A,(null),NOSTRAND AVENUE && ERASMUS STREET,(null),NOSTRAND AVENUE,998273,176013,(null),PBBS,BROOKLYN,NA,NA,NA,NA
2017041010087,2017-10-10,1899-12-31 12:48:00,2017,October,Tuesday,Based on Radio Run,APP,POM,041,SGT,041,Y,(null),P,PSB,0,CPW,1,Y,(null),N,N,(null),N,(null),Y,(null),(null),(null),Y,N,N,(null),(null),(null),N,(null),(null),(null),(null),(null),(null),Y,(null),(null),(null),(null),Y,Y,(null),(null),(null),(null),Y,(null),(null),(null),(null),(null),(null),CM,CPW,28,MALE,BLACK HISPANIC,5.1,160,MED,BRO,BLK,(null),41,C,(null),974 PROSPECT AVENUE,(null),PROSPECT AVENUE,1011889,239215,(null),PBBX,BRONX,NA,NA,NA,NA
